plan_id,plan_text,duration_months,session_title,fon_code,fon_type
3093,"TÜBİTAK FON003 Eğitim Programı için 18 Aylık Proje Planı

Ay 1: Planlama aşaması görevleri yürütülecek.
Ay 2: Hazırlık aşaması görevleri yürütülecek.
Ay 3: Geliştirme aşaması görevleri yürütülecek.
Ay 4: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 5: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 6: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 7: Analiz aşaması görevleri yürütülecek.
Ay 8: Raporlama aşaması görevleri yürütülecek.
Ay 9: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 10: Planlama aşaması görevleri yürütülecek.
Ay 11: Hazırlık aşaması görevleri yürütülecek.
Ay 12: Geliştirme aşaması görevleri yürütülecek.
Ay 13: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 14: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 15: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 16: Analiz aşaması görevleri yürütülecek.
Ay 17: Raporlama aşaması görevleri yürütülecek.
Ay 18: Yaygınlaştırma aşaması görevleri yürütülecek.

Her ay gerekli dokümantasyon, raporlama ve ara değerlendirmeler yapılacaktır.",18,,FON003,Eğitim
3092,"TÜBİTAK FON002 Yenilik Programı için 24 Aylık Proje Planı

Ay 1: Planlama aşaması görevleri yürütülecek.
Ay 2: Hazırlık aşaması görevleri yürütülecek.
Ay 3: Geliştirme aşaması görevleri yürütülecek.
Ay 4: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 5: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 6: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 7: Analiz aşaması görevleri yürütülecek.
Ay 8: Raporlama aşaması görevleri yürütülecek.
Ay 9: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 10: Planlama aşaması görevleri yürütülecek.
Ay 11: Hazırlık aşaması görevleri yürütülecek.
Ay 12: Geliştirme aşaması görevleri yürütülecek.
Ay 13: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 14: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 15: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 16: Analiz aşaması görevleri yürütülecek.
Ay 17: Raporlama aşaması görevleri yürütülecek.
Ay 18: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 19: Planlama aşaması görevleri yürütülecek.
Ay 20: Hazırlık aşaması görevleri yürütülecek.
Ay 21: Geliştirme aşaması görevleri yürütülecek.
Ay 22: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 23: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 24: Uygulama (2. Dönem) aşaması görevleri yürütülecek.

Her ay gerekli dokümantasyon, raporlama ve ara değerlendirmeler yapılacaktır.",24,,FON002,Yenilik
3091,"TÜBİTAK FON003 Eğitim Programı için 24 Aylık Proje Planı

Ay 1: Planlama aşaması görevleri yürütülecek.
Ay 2: Hazırlık aşaması görevleri yürütülecek.
Ay 3: Geliştirme aşaması görevleri yürütülecek.
Ay 4: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 5: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 6: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 7: Analiz aşaması görevleri yürütülecek.
Ay 8: Raporlama aşaması görevleri yürütülecek.
Ay 9: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 10: Planlama aşaması görevleri yürütülecek.
Ay 11: Hazırlık aşaması görevleri yürütülecek.
Ay 12: Geliştirme aşaması görevleri yürütülecek.
Ay 13: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 14: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 15: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 16: Analiz aşaması görevleri yürütülecek.
Ay 17: Raporlama aşaması görevleri yürütülecek.
Ay 18: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 19: Planlama aşaması görevleri yürütülecek.
Ay 20: Hazırlık aşaması görevleri yürütülecek.
Ay 21: Geliştirme aşaması görevleri yürütülecek.
Ay 22: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 23: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 24: Uygulama (2. Dönem) aşaması görevleri yürütülecek.

Her ay gerekli dokümantasyon, raporlama ve ara değerlendirmeler yapılacaktır.",24,,FON003,Eğitim
3090,"TÜBİTAK FON006 Tarım Programı için 24 Aylık Proje Planı

Ay 1: Planlama aşaması görevleri yürütülecek.
Ay 2: Hazırlık aşaması görevleri yürütülecek.
Ay 3: Geliştirme aşaması görevleri yürütülecek.
Ay 4: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 5: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 6: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 7: Analiz aşaması görevleri yürütülecek.
Ay 8: Raporlama aşaması görevleri yürütülecek.
Ay 9: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 10: Planlama aşaması görevleri yürütülecek.
Ay 11: Hazırlık aşaması görevleri yürütülecek.
Ay 12: Geliştirme aşaması görevleri yürütülecek.
Ay 13: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 14: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 15: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 16: Analiz aşaması görevleri yürütülecek.
Ay 17: Raporlama aşaması görevleri yürütülecek.
Ay 18: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 19: Planlama aşaması görevleri yürütülecek.
Ay 20: Hazırlık aşaması görevleri yürütülecek.
Ay 21: Geliştirme aşaması görevleri yürütülecek.
Ay 22: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 23: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 24: Uygulama (2. Dönem) aşaması görevleri yürütülecek.

Her ay gerekli dokümantasyon, raporlama ve ara değerlendirmeler yapılacaktır.",24,,FON006,Tarım
3089,"TÜBİTAK FON001 Ar-Ge Programı için 6 Aylık Proje Planı

Ay 1: Hazırlık aşaması görevleri yürütülecek.
Ay 2: Geliştirme aşaması görevleri yürütülecek.
Ay 3: Uygulama aşaması görevleri yürütülecek.
Ay 4: Değerlendirme aşaması görevleri yürütülecek.
Ay 5: Sonuçlandırma aşaması görevleri yürütülecek.
Ay 6: Hazırlık aşaması görevleri yürütülecek.

Her ay gerekli dokümantasyon, raporlama ve ara değerlendirmeler yapılacaktır.",6,,FON001,Ar-Ge
3088,"TÜBİTAK FON006 Tarım Programı için 18 Aylık Proje Planı

Ay 1: Planlama aşaması görevleri yürütülecek.
Ay 2: Hazırlık aşaması görevleri yürütülecek.
Ay 3: Geliştirme aşaması görevleri yürütülecek.
Ay 4: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 5: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 6: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 7: Analiz aşaması görevleri yürütülecek.
Ay 8: Raporlama aşaması görevleri yürütülecek.
Ay 9: Yaygınlaştırma aşaması görevleri yürütülecek.
Ay 10: Planlama aşaması görevleri yürütülecek.
Ay 11: Hazırlık aşaması görevleri yürütülecek.
Ay 12: Geliştirme aşaması görevleri yürütülecek.
Ay 13: Uygulama (1. Dönem) aşaması görevleri yürütülecek.
Ay 14: Ara Değerlendirme aşaması görevleri yürütülecek.
Ay 15: Uygulama (2. Dönem) aşaması görevleri yürütülecek.
Ay 16: Analiz aşaması görevleri yürütülecek.
Ay 17: Raporlama aşaması görevleri yürütülecek.
Ay 18: Yaygınlaştırma aşaması görevleri yürütülecek.

Her ay gerekli dokümantasyon, raporlama ve ara değerlendirmeler yapılacaktır.",18,,FON006,Tarım
86,"Smart Agriculture is a Horizon Europe candidate project focused on enerji.
This proposal includes:
- A detailed technical work plan covering Methodology, Milestones, and Deliverables.
- A risk management matrix identifying key risks and mitigation strategies.
- A consortium structure with roles and responsibilities clearly defined.
- Estimated budget breakdown over the duration of the project.
Expected impact: Environmental sustainability improvements, knowledge transfer, and market readiness.
Timeline: Kick-off → Mid-term review → Final report submission.",3,Smart Agriculture,FON005,Enerji
85,"Ay 1: Proje Başlangıcı ve Planlaması
- Proje ekibi oluşturulması ve görev dağılımının yapılması
- Proje planının detaylı bir şekilde oluşturulması
- Gerekli ekipman ve yazılımların temin edilmesi

Ay 2: Literatür Taraması ve Veri Toplama Yöntemlerinin Belirlenmesi
- Benzer projelerin incelenmesi ve literatür taramasının yapılması
- Kentsel gürültü veritabanı için veri toplama yöntemlerinin belirlenmesi
- Alan çalışmaları için gerekli izinlerin alınması

Ay 3: Veri Toplama ve Analiz Sürecinin Başlatılması
- 200 noktada akıllı telefonlar ile desibel ve frekans ölçümlerinin yapılması
- Toplanan verilerin analiz edilmesi ve veritabanının oluşturulması
- Gürültü sıcak-nokta haritasının ilk taslağının çıkarılması

Ay 4: Harita ve Veritabanı Geliştirme
- Gürültü sıcak-nokta haritasının detaylı bir şekilde geliştirilmesi
- Veritabanının üzerine detaylı bilgilerin eklenmesi
- Harita ve veritabanının kullanıcı dostu bir şekilde tasarlanması

Ay 5: Analiz ve Değerlendirme
- Toplanan verilerin detaylı bir şekilde analiz edilmesi
- Kentsel gürültünün etkilerinin değerlendirilmesi
- Önerilerin oluşturulması ve raporlanması

Ay 6-11: Prototip Geliştirme ve Test Etme
- Geliştirilen veritabanı ve haritanın prototipinin oluşturulması
- Prototipin test edilmesi ve gerekli düzeltmelerin yapılması
- Kullanıcı geri bildirimlerinin dikkate alınması ve iyileştirmelerin yapılması

Ay 12: Sonuçların ve Raporun Hazırlanması
- Proje sürecinin detaylı bir şekilde gözden geçirilmesi
- Sonuçların raporlanması ve sunumun hazırlanması
- Projede elde edilen bulguların paylaşılması ve yayınlanması",12,evet,2205,2205 – Lisans Burs Programı
84,"Ay 1: Proje Hazırlığı ve Tasarım
- Literatür taraması yapılacak.
- Gerekli malzemelerin ve ekipmanların belirlenmesi.
- Proje planının detaylı bir şekilde oluşturulması.

Ay 2: Malzeme Temini ve Prototip İmalatı
- Malzemelerin sipariş edilmesi ve temin edilmesi.
- Prototipin imalat sürecinin başlatılması.
- Peltier modül ve PCM jel entegrasyonunun planlanması.

Ay 3: Prototip İmalatı ve Testlerin Başlatılması
- Prototipin montajının tamamlanması.
- İlk testlerin yapılması ve verilerin kaydedilmesi.
- İyileştirmeler için geri bildirimlerin değerlendirilmesi.

Ay 4: Veri Analizi ve Tasarım Güncellemeleri
- Elde edilen verilerin analiz edilmesi.
- Prototipin performansının değerlendirilmesi.
- Tasarım güncellemelerinin yapılması.

Ay 5: İyileştirilmiş Prototip Üretimi
- Tasarım güncellemelerinin prototipe entegrasyonu.
- Yenilenen prototipin imalat sürecinin başlatılması.
- Performans testlerinin yeniden yapılması.

Ay 6: Performans Testleri ve Veri Analizi
- Yenilenen prototipin test edilmesi.
- Elde edilen verilerin analiz edilmesi.
- Performansın belirlenen hedeflere uygunluğunun değerlendirilmesi.

Ay 7: Prototipin Sahada Test Edilmesi
- Prototipin saha testlerinin planlanması ve uygulanması.
- Gerçek dünya koşullarında performansın test edilmesi.
- Sahada elde edilen verilerin kaydedilmesi.

Ay 8: Sahada Elde Edilen Verilerin Analizi
- Sahada elde edilen verilerin detaylı analizinin yapılması.
- Prototipin kullanım sırasında karşılaşılan sorunların belirlenmesi.
- Gerekli iyileştirmelerin planlanması.

Ay 9: Prototipin Güncellenmesi ve İyileştirilmesi
- Sahada elde edilen geri bildirimlere göre prototipin güncellenmesi.
- Performansın daha da iyileştirilmesi için gerekli adımların atılması.
- Prototipin son halinin oluşturulması ve test sürecine hazırlanması.

Ay 10: Son Prototip Testleri
- Prototipin son hali için testlerin yapılması.
- Performansın son kez değerlendirilmesi.
- Herhangi bir son dakika iyileştirmesinin planlanması.

Ay 11: Raporlama ve Sunum Hazırlığı
- Proje sürecinin detaylı bir şekilde raporlanması.
- Elde edilen verilerin sunum için hazırlanması.
- Sonuçların ve önerilerin belgelenmesi.

Ay 12: Proje Sonuçlarının Değerlendirilmesi ve Raporlama
- Proje sürecinin sonuçlarının detaylı bir şekilde değerlendirilmesi.
- Projenin başarı kriterlerine uygunluğunun değerlendirilmesi.
- Sonuçların raporlanması ve sunumun hazırlanması.",12,evet,2205,2205 – Lisans Burs Programı
83,"Ay 1:
1. Proje ekibi oluşturulması
2. Proje hedeflerinin belirlenmesi
3. Literatür taraması yapılması

Ay 2:
1. Veri toplama yöntemlerinin belirlenmesi
2. Veri toplama sürecinin başlatılması
3. Mevcut verilerin analiz edilmesi

Ay 3:
1. Veri analiz sürecinin devam etmesi
2. Ara sonuçların değerlendirilmesi
3. İhtiyaç halinde veri toplama sürecinin güncellenmesi

Ay 4:
1. Ara sonuçların sunum ve raporlanması
2. Proje ilerlemesinin değerlendirilmesi
3. Gerekirse yönlendirme yapılması

Ay 5:
1. Proje hedeflerinin gözden geçirilmesi
2. Var olan sorunların çözümü için stratejiler belirlenmesi
3. İlerleyen aylar için planlama yapılması

Ay 6:
1. Proje sürecinin takip edilmesi
2. Yeni veri toplama süreçlerinin başlatılması
3. Mevcut verilerin derinlemesine analiz edilmesi

Ay 7:
1. Yeni verilerin analiz edilmesi
2. Proje ilerlemesinin değerlendirilmesi
3. Var olan stratejilerin etkinliğinin gözden geçirilmesi

Ay 8:
1. İhtiyaç halinde stratejilerin güncellenmesi
2. Proje ekibinin performansının değerlendirilmesi
3. Proje sürecinin raporlanması

Ay 9:
1. Proje raporunun detaylı şekilde hazırlanması
2. Ara sonuçların sunumu ve tartışılması
3. Proje hedeflerine uygunluk kontrolü

Ay 10:
1. Proje raporunun revize edilmesi
2. Sonuçların derinlemesine analiz edilmesi
3. Proje sürecindeki olumlu ve olumsuz yönlerin belirlenmesi

Ay 11:
1. Proje sürecinin değerlendirilmesi
2. Sonuçların özetlenmesi ve sunulması
3. Projenin başarısını etkileyen faktörlerin belirlenmesi

Ay 12:
1. Proje sonuçlarının son rapor haline getirilmesi
2. Proje sürecinin genel bir değerlendirilmesi
3. Proje ekibinin performansının ve katkılarının değerlendirilmesi",12,evet,2205,2205 – Lisans Burs Programı
82,"Ay 1: Proje Hazırlığı ve Literatür Taraması
- Proje ekibinin tanışması ve görevlerin belirlenmesi
- Literatür taraması yapılması ve mevcut çalışmaların incelenmesi
- Gerekli laboratuvar ekipmanlarının ve malzemelerin temin edilmesi

Ay 2: Bakteri Kültürlerinin Hazırlanması ve Deneylerin Başlatılması
- Cupriavidus metallidurans bakterisinin kültürlerinin hazırlanması
- PCB numunelerinin altın iyonları içeren çözelti ile reaksiyona sokulması
- İlk deney sonuçlarının analiz edilmesi

Ay 3: Optimum Koşulların Belirlenmesi
- Farklı koşullarda deneylerin tekrarlanması ve optimum çöktürme koşullarının belirlenmesi
- Bakteri aktivitesinin en yüksek olduğu pH ve sıcaklık değerlerinin belirlenmesi
- PCB numunelerinin altın iyonu çöktürme verimliliğinin hesaplanması

Ay 4: Biyolojik PCB Arıtımında Etkinlik Değerlendirmesi
- Cupriavidus metallidurans bakterisinin PCB parçalama etkinliğinin değerlendirilmesi
- PCB'lerin biyolojik olarak parçalanması sonucu oluşan yan ürünlerin analiz edilmesi
- Projenin etkinliğine yönelik araştırma sonuçlarının yazılması

Ay 5: Proje Sonuçlarının Sunumu ve İyileştirme Süreçleri
- Proje kapsamında elde edilen sonuçların bilimsel toplantılarda sunulması
- Gelen geri bildirimler doğrultusunda projenin iyileştirilmesi için adımların belirlenmesi
- Proje sürecinde karşılaşılan zorlukların ve başarıların raporlanması

Ay 6-12: Sonuçların Analizi ve Makale Hazırlığı
- Proje sürecinde elde edilen verilerin detaylı analizinin yapılması
- Bilimsel makale yazımı için gerekli adımların atılması
- Proje sonuçlarının yayınlanabilirlik düzeyine getirilmesi ve ilgili dergilere makale gönderimi",12,evet,2205,2205 – Lisans Burs Programı
81,"Ay 1: Proje Hazırlığı ve Planlama
- Proje ekibinin oluşturulması ve görev dağılımının yapılması
- Proje detaylarının gözden geçirilmesi ve planların oluşturulması
- Gerekli ekipman ve malzeme temin sürecinin başlatılması

Ay 2: Balon Sistem Tasarımı ve Üretimi
- Stratosferik balonun tasarımının yapılması
- Elektro-kimyasal ozon hücresinin geliştirilmesi
- LoRa-Sat ağı için yer istasyonunun tasarımının yapılması

Ay 3: Test ve Prototip Üretimi
- Tasarlanan balon sisteminin prototipinin üretilmesi
- Elektro-kimyasal ozon hücresinin test edilmesi
- LoRa-Sat ağı için yer istasyonunun prototipinin üretilmesi

Ay 4: Balon Sistemi Entegrasyonu
- Prototip balon sisteminin entegrasyon sürecinin başlatılması
- Elektro-kimyasal ozon hücresinin balon sistemiyle uyumunun test edilmesi
- LoRa-Sat ağı için yer istasyonunun entegrasyonunun yapılması

Ay 5: Test ve Validasyon
- Balon sisteminin yer testlerinin yapılması
- Elektro-kimyasal ozon hücresinin performansının validasyonu
- LoRa-Sat ağı ile veri iletiminin test edilmesi

Ay 6: Hazırlık ve İzin Süreci
- Uçuş izni ve diğer gerekli belgelerin alınması için başvuruların yapılması
- Yedek ekipmanların hazırlanması ve kontrol edilmesi
- Uçuş planının detaylı bir şekilde oluşturulması

Ay 7: Uçuş Hazırlıkları
- Balon sisteminin son kontrollerinin yapılması
- Uçuş planının tekrar gözden geçirilmesi ve güncellenmesi
- Hava koşullarının izlenmesi ve uygun uçuş penceresinin belirlenmesi

Ay 8: Uçuş ve Veri Toplama
- Balonun uçuşa hazırlanması ve fırlatılması
- Uçuş sırasında elektro-kimyasal ozon hücresinden veri toplanması
- LoRa-Sat ağı ile yer istasyonuna veri aktarımının gerçekleştirilmesi

Ay 9: Veri Analizi ve Raporlama
- Toplanan verilerin analiz edilmesi ve sonuçların çıkarılması
- Elde edilen verilerin raporlanması ve sunumun hazırlanması
- Projenin başarı kriterlerine göre değerlendirilmesi

Ay 10: Sonuçların Değerlendirilmesi
- Proje sonuçlarının paydaşlarla paylaşılması
- Projenin başarısı ve eksikliklerinin değerlendirilmesi
- Gerekli iyileştirmelerin belirlenmesi

Ay 11: Sonuçların Yayımı
- Proje sonuçlarının bilimsel makale haline getirilmesi
- Sonuçların ulusal ve uluslararası konferanslarda sunulması
- Projenin başarıları ve önemi hakkında basın açıklamalarının yapılması

Ay 12: Proje Sonlandırma ve Raporlama
- Projenin sonlandırılması ve kapanış raporunun hazırlanması
- Proje ekibinin değerlendirilmesi ve teşekkür edilmesi
- Projenin gelecekteki çalışmalara katkıları ve önerilerin belirlenmesi",12,evet,2205,2205 – Lisans Burs Programı
80,"Ay 1: Proje Başlangıcı ve Literatür Taraması
- Proje ekibi oluşturulacak ve görev dağılımı yapılacak.
- Zazaca ve Lazca dilinde kullanılan alt yazı standartları ve ses-metin hizalama teknikleri üzerine literatür taraması yapılacak.
- Mevcut ses-metin hizalama algoritmalarının incelenmesi ve analizi yapılacak.

Ay 2: Veri Toplama ve İşleme
- Zazaca ve Lazca dilindeki yerel TV arşivlerinden örnek veri setleri toplanacak.
- Toplanan veri setleri üzerinde dilbilimsel analizler gerçekleştirilecek.
- Veri setleri üzerinde ön işleme adımları uygulanacak.

Ay 3: Algoritma Geliştirme - I
- Zazaca ve Lazca için ses-metin hizalama algoritması tasarımı yapılacak.
- Algoritmanın temel yapısı oluşturulacak ve prototip geliştirilecek.
- Prototip üzerinde testler yapılacak ve hata analizleri gerçekleştirilecek.

Ay 4: Algoritma Geliştirme - II
- Geliştirilen algoritmanın optimize edilmesi için çalışmalar yapılacak.
- Algoritmanın performansını artırmak için yeni yöntemler ve teknikler uygulanacak.
- Algoritmanın daha geniş veri setleri üzerinde test edilmesi sağlanacak.

Ay 5: Algoritma Doğrulama ve Ayarlamalar
- Geliştirilen algoritmanın doğruluğu ve başarımı test edilecek.
- Algoritmanın hassasiyeti ve doğruluk oranları üzerinde ayarlamalar yapılacak.
- Algoritmanın kullanıcı arayüzü tasarımı ve entegrasyonu gerçekleştirilecek.

Ay 6: Prototip Uygulama ve Deneme
- Geliştirilen algoritmanın prototipi yerel TV arşivlerinde denenecek.
- Prototip uygulama üzerinde kullanıcı geri bildirimi toplanacak.
- Algoritmanın pratik kullanımı ve performansı değerlendirilecek.

Ay 7-11: Test ve Geliştirme
- Algoritmanın geri bildirimler doğrultusunda geliştirilmesi ve iyileştirilmesi yapılacak.
- Kullanıcı deneyimini artırmak için gerekli revizyonlar uygulanacak.
- Algoritmanın stabilitesi ve güvenilirliği üzerinde testler gerçekleştirilecek.

Ay 12: Sonuçların Değerlendirilmesi ve Raporlama
- Proje sürecinin ve sonuçlarının detaylı bir şekilde raporlanması yapılacak.
- Algoritmanın başarı kriterleri üzerinde değerlendirme yapılacak.
- Proje sonuçları ve elde edilen bulguların bilimsel yayınlarla paylaşılması sağlanacak.",12,evet,2205,2205 – Lisans Burs Programı
